Position,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65
0.223,6.36E-04,8.67E-04,6.40E-04,6.98E-04,7.85E-04,8.52E-04,9.06E-04,9.88E-04,9.88E-04,9.45E-04,7.79E-04,4.27E-04,-2.09E-04,-1.29E-03,-2.99E-03,-5.59E-03,-9.08E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03,-9.33E-03
0.225,6.36E-04,8.62E-04,6.41E-04,6.99E-04,7.86E-04,8.51E-04,9.04E-04,9.83E-04,9.81E-04,9.32E-04,7.59E-04,3.98E-04,-2.52E-04,-1.35E-03,-3.07E-03,-5.69E-03,-9.19E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03,-9.45E-03
0.227,6.37E-04,8.58E-04,6.43E-04,7.00E-04,7.86E-04,8.51E-04,9.02E-04,9.79E-04,9.73E-04,9.20E-04,7.39E-04,3.68E-04,-2.95E-04,-1.41E-03,-3.15E-03,-5.79E-03,-9.30E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03,-9.56E-03
0.229,6.37E-04,8.54E-04,6.45E-04,7.01E-04,7.86E-04,8.50E-04,9.00E-04,9.74E-04,9.65E-04,9.07E-04,7.19E-04,3.38E-04,-3.38E-04,-1.47E-03,-3.23E-03,-5.90E-03,-9.41E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03,-9.67E-03
0.231,6.37E-04,8.50E-04,6.46E-04,7.03E-04,7.86E-04,8.49E-04,8.98E-04,9.69E-04,9.57E-04,8.93E-04,6.99E-04,3.07E-04,-3.83E-04,-1.53E-03,-3.32E-03,-6.00E-03,-9.53E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03,-9.78E-03
0.233,6.37E-04,8.46E-04,6.48E-04,7.03E-04,7.86E-04,8.48E-04,8.96E-04,9.64E-04,9.49E-04,8.80E-04,6.78E-04,2.76E-04,-4.27E-04,-1.59E-03,-3.40E-03,-6.10E-03,-9.64E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03,-9.89E-03
0.235,6.38E-04,8.42E-04,6.49E-04,7.04E-04,7.86E-04,8.48E-04,8.94E-04,9.59E-04,9.40E-04,8.66E-04,6.56E-04,2.45E-04,-4.72E-04,-1.65E-03,-3.48E-03,-6.20E-03,-9.75E-03,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02,-1.00E-02
0.237,6.38E-04,8.38E-04,6.50E-04,7.05E-04,7.86E-04,8.46E-04,8.91E-04,9.54E-04,9.31E-04,8.51E-04,6.35E-04,2.13E-04,-5.18E-04,-1.72E-03,-3.56E-03,-6.30E-03,-9.86E-03,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02,-1.01E-02
0.239,6.38E-04,8.35E-04,6.51E-04,7.06E-04,7.86E-04,8.45E-04,8.89E-04,9.48E-04,9.22E-04,8.37E-04,6.12E-04,1.80E-04,-5.65E-04,-1.78E-03,-3.65E-03,-6.40E-03,-9.97E-03,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02,-1.02E-02
0.241,6.38E-04,8.31E-04,6.52E-04,7.07E-04,7.86E-04,8.44E-04,8.86E-04,9.42E-04,9.13E-04,8.22E-04,5.90E-04,1.47E-04,-6.12E-04,-1.84E-03,-3.73E-03,-6.51E-03,-1.01E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02,-1.03E-02
0.243,6.38E-04,8.28E-04,6.53E-04,7.07E-04,7.85E-04,8.43E-04,8.83E-04,9.37E-04,9.04E-04,8.07E-04,5.67E-04,1.13E-04,-6.60E-04,-1.91E-03,-3.82E-03,-6.61E-03,-1.02E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02,-1.04E-02
0.245,6.38E-04,8.24E-04,6.55E-04,7.08E-04,7.85E-04,8.41E-04,8.80E-04,9.31E-04,8.94E-04,7.92E-04,5.43E-04,7.90E-05,-7.08E-04,-1.98E-03,-3.90E-03,-6.71E-03,-1.03E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02,-1.06E-02
0.247,6.38E-04,8.21E-04,6.56E-04,7.09E-04,7.84E-04,8.39E-04,8.77E-04,9.24E-04,8.84E-04,7.76E-04,5.19E-04,4.40E-05,-7.57E-04,-2.04E-03,-3.99E-03,-6.82E-03,-1.04E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02,-1.07E-02
0.249,6.38E-04,8.18E-04,6.56E-04,7.09E-04,7.84E-04,8.38E-04,8.74E-04,9.18E-04,8.73E-04,7.59E-04,4.95E-04,8.75E-06,-8.07E-04,-2.11E-03,-4.08E-03,-6.92E-03,-1.05E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02,-1.08E-02
0.251,6.38E-04,8.15E-04,6.57E-04,7.09E-04,7.84E-04,8.36E-04,8.70E-04,9.12E-04,8.63E-04,7.43E-04,4.70E-04,-2.70E-05,-8.57E-04,-2.18E-03,-4.16E-03,-7.03E-03,-1.06E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02,-1.09E-02
0.253,6.38E-04,8.12E-04,6.58E-04,7.10E-04,7.83E-04,8.34E-04,8.66E-04,9.04E-04,8.52E-04,7.26E-04,4.45E-04,-6.33E-05,-9.08E-04,-2.25E-03,-4.25E-03,-7.13E-03,-1.07E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02,-1.10E-02
0.255,6.38E-04,8.09E-04,6.59E-04,7.10E-04,7.82E-04,8.33E-04,8.63E-04,8.97E-04,8.41E-04,7.09E-04,4.20E-04,-1.00E-04,-9.60E-04,-2.32E-03,-4.34E-03,-7.24E-03,-1.09E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02,-1.11E-02
0.257,6.38E-04,8.06E-04,6.60E-04,7.10E-04,7.81E-04,8.31E-04,8.59E-04,8.91E-04,8.30E-04,6.91E-04,3.94E-04,-1.38E-04,-1.01E-03,-2.39E-03,-4.43E-03,-7.34E-03,-1.10E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02,-1.12E-02
0.259,6.38E-04,8.03E-04,6.60E-04,7.10E-04,7.80E-04,8.28E-04,8.55E-04,8.83E-04,8.18E-04,6.74E-04,3.67E-04,-1.76E-04,-1.07E-03,-2.46E-03,-4.52E-03,-7.45E-03,-1.11E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02,-1.13E-02
0.261,6.38E-04,8.00E-04,6.61E-04,7.10E-04,7.79E-04,8.26E-04,8.51E-04,8.75E-04,8.07E-04,6.55E-04,3.40E-04,-2.15E-04,-1.12E-03,-2.53E-03,-4.61E-03,-7.55E-03,-1.12E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02,-1.14E-02
0.263,6.38E-04,7.98E-04,6.62E-04,7.10E-04,7.78E-04,8.24E-04,8.46E-04,8.68E-04,7.94E-04,6.36E-04,3.12E-04,-2.54E-04,-1.17E-03,-2.60E-03,-4.70E-03,-7.66E-03,-1.13E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02,-1.15E-02
0.265,6.38E-04,7.95E-04,6.62E-04,7.10E-04,7.77E-04,8.21E-04,8.41E-04,8.60E-04,7.82E-04,6.17E-04,2.84E-04,-2.94E-04,-1.23E-03,-2.67E-03,-4.80E-03,-7.77E-03,-1.14E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02,-1.16E-02
0.267,6.38E-04,7.92E-04,6.62E-04,7.10E-04,7.76E-04,8.18E-04,8.37E-04,8.51E-04,7.69E-04,5.98E-04,2.56E-04,-3.34E-04,-1.28E-03,-2.75E-03,-4.89E-03,-7.87E-03,-1.15E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02,-1.17E-02
0.269,6.38E-04,7.90E-04,6.63E-04,7.10E-04,7.74E-04,8.15E-04,8.32E-04,8.43E-04,7.56E-04,5.78E-04,2.27E-04,-3.75E-04,-1.34E-03,-2.82E-03,-4.98E-03,-7.98E-03,-1.16E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02,-1.19E-02
0.271,6.38E-04,7.87E-04,6.63E-04,7.10E-04,7.73E-04,8.13E-04,8.27E-04,8.34E-04,7.42E-04,5.58E-04,1.97E-04,-4.17E-04,-1.40E-03,-2.90E-03,-5.07E-03,-8.08E-03,-1.17E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02,-1.20E-02
0.273,6.38E-04,7.84E-04,6.63E-04,7.10E-04,7.72E-04,8.10E-04,8.22E-04,8.25E-04,7.29E-04,5.37E-04,1.68E-04,-4.59E-04,-1.45E-03,-2.97E-03,-5.17E-03,-8.19E-03,-1.18E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02,-1.21E-02
